date,model,GTAA,DM,PAA,DAA,Sentiment,risk,n_weight,dji
2021-05-19,25022325.069373224,28088195.74933344,27201925.478921335,17269855.99363642,31397252.79772455,21600659.036834672,24520771.19026025,24984811.88138367,2081147.6908607634
2021-05-20,25643531.967896413,28650002.466304544,28231022.488480534,17609637.033755973,31891471.450190447,22250659.8682524,25130446.705692798,25604515.476147518,2121422.0059749465
2021-05-21,25580065.573106773,28531106.748574127,28060631.33586399,17533712.886663772,31681880.7163662,22258789.25351715,25274938.849288408,25540804.746885788,2108475.7253784467
2021-05-24,26037712.493648402,29225196.50555386,28720102.54876987,17724078.77535532,32268515.401405696,22460194.71141116,25810015.985658377,25998090.699601073,2144635.8357701837
2021-05-25,26059946.58437654,29240739.769109398,28765629.3426552,17742273.938381996,32219421.31983312,22457581.774336725,25903054.429411974,26020532.36565196,2147148.1443782183
2021-05-26,26161210.167524964,29363123.592146944,28966491.587352667,17804356.79240281,32221545.51051808,22555521.0852969,26011079.999200728,26121903.332977094,2154224.1834728355
2021-05-27,26172420.72838651,29316028.838471565,29143929.116015665,17679312.980272505,32442311.823743064,22546420.74231753,25965125.457114834,26131674.528391127,2147166.8746183906
2021-05-28,26256393.899888095,29423400.748680692,29184956.222329434,17693066.018222746,32556796.28176317,22626374.808948584,26126333.101731744,26215177.73978881,2151672.57206575
2021-06-01,26225984.97440255,29383280.603028733,29025486.154517416,17694188.555332407,32956325.89729775,22460129.130239543,25998742.469036613,26184372.214216955,2146654.4029651503
2021-06-02,26248263.96125146,29481091.38507495,28803594.313101046,17657262.312000018,33088874.411766756,22561839.7903797,26073118.941911705,26205843.74756418,2149987.3110299157
2021-06-03,25904468.29263072,29116497.39857641,28066553.022966266,17477157.02853593,32859593.166445743,22235687.193411108,25839091.746215045,25862488.905595597,2127017.1278834785
2021-06-04,26369354.377930917,29772766.56146174,28612612.47658793,17721170.085247472,33288664.514253333,22637988.35179265,26370118.27627908,26326892.510424774,2164919.1506112427
2021-06-07,26327332.93847992,29773837.238646634,28619558.881844003,17659672.280934785,33296263.507017437,22625099.23244165,26210304.716096323,26284670.471604228,2169968.7926563947
2021-06-08,26316098.09425981,29816543.462977484,28473609.572231147,17649076.609652285,33281467.657067347,22606948.727362923,26286329.176177956,26273554.74932277,2171221.8764292365
2021-06-09,26246022.511910953,29827818.65823936,28351123.558895722,17662855.381312788,33019452.977261554,22605462.569365766,26166906.001593295,26204462.024119496,2171863.31039186
2021-06-10,26622510.974638257,30150130.912649315,29105998.554882236,17878837.46356609,33321640.875771586,22984547.928150717,26444212.217643633,26580161.02137895,2194723.2614690866
2021-06-11,26728097.378984958,30269283.804046452,29225445.77638826,17951162.170816824,33375291.188691035,23067255.48354873,26616001.94905655,26685788.81272098,2200689.457070213
2021-06-14,26945448.635734458,30529353.921709884,29588113.215558693,18053182.916159973,33403896.122420363,23245526.648157045,26972393.38981447,26903153.779158067,2221111.2528673005
2021-06-15,26768532.531996176,30258866.086315963,29214551.776658583,17919020.129735414,33523440.48292772,23060833.943148587,26805658.90738324,26725460.033763576,2205737.5638497765
2021-06-16,26713228.93964291,30206662.683498733,29320648.740465373,17801088.988669615,33264560.847026598,23093499.72417603,26761320.026089326,26669952.550296772,2198285.6917392425
2021-06-17,27000866.967128843,30630720.60582941,29742515.275005575,17900420.30532479,33154064.557887968,23539323.366560366,27141481.748981334,26957223.095529348,2226709.445307008
2021-06-18,26789227.689199716,30320317.31094246,29189423.71127762,17796921.046072215,33195254.82158661,23505779.646243367,26793659.19380771,26744719.540848684,2208751.2901988183
2021-06-21,27003066.727403436,30329661.87232687,29629130.390758634,17972676.495083578,33433808.65589434,23666319.531342138,27026116.816308998,26958069.543691456,2222530.9129564287
2021-06-22,27164441.40907795,30621844.97531042,29763730.495288968,18052372.474857915,33694952.62983038,23781000.107178938,27150823.418464858,27119195.264659107,2243469.7862035204
2021-06-23,27233110.235649243,30811766.98662797,30091381.035598215,17970610.26189816,33804185.86680008,23834422.74655267,27067111.983016893,27187161.67967878,2244070.3821015055
2021-06-24,27466706.02333841,31127865.87836129,30650762.931525856,17975956.463557653,33816455.468597576,24115134.74690686,27340887.003675837,27419906.245222077,2258489.7500295923
2021-06-25,27542949.01879855,31013761.356381413,30665543.796819888,18042214.410574835,34061098.64978032,24325482.529215243,27337351.31264586,27494778.75167645,2255222.8583851065
2021-06-28,27943714.833187032,31558081.337081537,31319864.510677394,18022195.26190596,34576856.53370419,24715613.13240974,27821687.43335514,27892999.04425854,2283489.5542832296
2021-06-29,27975686.399424396,31602737.21038968,31293165.920635838,18118480.026150923,34556221.156121835,24737616.497816585,27849027.278820034,27925601.951159447,2290999.4594329866
2021-06-30,27917282.950497855,31778494.562073175,31139785.576736283,18014340.197857745,34388380.10827688,24757543.755607244,27753939.219549436,27867386.03369542,2288177.4877558732
2021-07-01,27980600.748848516,31633251.524569903,31077273.516064815,18046159.912151925,34718263.70118061,24935065.30848212,27788401.740690034,27928965.92898916,2289002.8465359267
2021-07-02,28253044.43168334,32111742.42762843,31244745.770763543,18193824.70562745,35056013.23920771,25171794.552981783,28082240.8881597,28201122.213932093,2315348.3110773554
2021-07-06,28210844.3934883,32276284.0125768,30808747.748189982,18052488.117507845,35077666.01867707,25136525.371511564,28313674.719118793,28158478.55218187,2324581.3983229683
2021-07-07,28031627.997398306,32009404.929319385,30361865.41510525,18108027.741000485,34978255.27551468,24868895.263556756,28189457.31651027,27980656.079217143,2328382.715918601
2021-07-08,27896632.4028752,31783747.83299383,30145398.136920333,18077390.834360443,34894980.6611808,24766697.741544265,28005002.043348715,27845846.914253436,2314485.18476384
2021-07-09,28177139.920779478,32025054.45385417,30673909.626945935,18237359.885668185,35045968.01952359,25035862.05128256,28324558.625318922,28125944.366792567,2330827.3193142093
2021-07-12,28311600.58826042,32349656.11100946,31186949.649454962,18114479.925439633,35109240.369505905,25063227.047768462,28480274.453241378,28259772.52446958,2338970.8285720907
2021-07-13,28255305.228795253,32219732.872760784,31025491.16990432,18125109.458141595,35107184.07518107,25064438.213342838,28386213.648155503,28203385.112036694,2338444.2324754423
2021-07-14,27972961.384012148,32168552.883641906,30442875.510367762,18065714.677753042,34483307.22617333,24680203.959959675,28320164.85467783,27924103.761454117,2342516.0638676626
2021-07-15,27570619.674132064,31708728.377313722,29768149.621303644,17912410.50456706,33845636.68157642,24346629.72164705,28061975.610443622,27523413.49610699,2325890.979869444
2021-07-16,27250941.237962,31300526.23983967,29172718.262973793,17794995.144874193,33561431.489599,24118281.518418048,27713285.806398693,27204313.514558084,2308077.293253076
2021-07-19,27028158.179484922,31133287.090407994,29009502.512997326,17570718.54111709,33335752.165602103,23868339.644927215,27467238.85714103,26981648.687266987,2287279.8179666298
2021-07-20,27437579.00148382,31494839.775061,29563488.34165613,17852568.298469305,33783421.59380004,24232564.84582312,27891681.048146233,27390353.959407084,2315439.5058532767
2021-07-21,27865609.37661195,31864872.76705754,30446154.03583509,18023335.01124948,34113257.4632593,24513251.99616658,28475118.151793513,27817452.349943005,2333427.5986404303
2021-07-22,28051478.338650785,32041898.4071949,30583199.985187158,18240012.832824618,34479047.076629646,24673172.927777667,28500770.359099362,28003284.243730728,2348761.984858904
2021-07-23,28351777.492756713,32386360.005981334,30800543.186046652,18380246.039369363,35017953.63798691,25017844.54112002,28755322.917133722,28301981.967218354,2375742.588774046
2021-07-26,28350588.65225741,32442322.07018772,30811478.275105685,18363643.681531534,34925045.31093065,25008012.447513185,28803710.657480735,28301069.394541834,2377968.723876497
2021-07-27,28064817.787945166,32026530.02764901,30346858.334980395,18254290.596382014,34716088.359062076,24780122.304117605,28473552.95586463,28015669.718373984,2351403.102249763
2021-07-28,28292092.585016776,32414250.542751357,30796386.89369605,18407692.303110622,34874227.038191505,24932699.970757723,28550562.078127887,28243410.510271847,2361013.4042503214
2021-07-29,28560924.76741067,32868233.04839323,31251162.52072503,18485090.684489414,34973568.68791081,25277887.22320545,28756928.809019424,28511660.30782161,2365770.7317275377
2021-07-30,28491279.339527536,32696140.477548596,31417185.76251905,18318338.245275497,34832092.46034461,25139836.012102235,28857674.1185869,28441469.855819218,2351863.8354526907
2021-08-02,28621119.008049782,32964194.837533314,31671138.135084886,18330905.9954693,34974972.99878755,25232230.978020355,28927164.500440553,28571010.03285443,2352448.6181151206
2021-08-03,28942980.323213555,33390112.983371224,32284512.875841767,18410173.55102242,35464126.11744027,25529144.472723257,29056615.4036689,28891330.97466288,2367823.842398232
2021-08-04,29040626.76510842,33684585.34738877,32451070.96019174,18342017.033261493,35637994.86705381,25654211.201886833,29047833.6750625,28988079.350240767,2371277.729391324
2021-08-05,29138163.358131077,33675332.58316193,32376575.3551697,18755080.050626494,35815716.737508416,25478532.81200667,29151869.29630329,29088368.38704941,2386723.7294180375
2021-08-06,28941266.622089025,33331089.312125783,32101388.62077976,18659490.921697404,35610814.83687039,25249391.703804426,29098150.077088185,28891828.129933376,2375360.614695777
2021-08-09,28874517.310144212,33254321.959078457,32068828.559086878,18614189.56029802,35587333.695700414,25102933.457105,29048996.242447976,28825346.875170328,2379094.3806055426
2021-08-10,28708953.141555298,32906943.15288656,31729398.90345493,18729907.3804813,35328906.0386246,24934298.83839473,28904309.670351107,28661446.818428397,2366591.3311842685
2021-08-11,28702723.90858241,32837150.58704869,31537700.03886086,18774708.897347577,35276231.31440818,25041859.874364104,28959443.5014318,28655101.10930856,2362532.088969869
2021-08-12,28739791.708229844,32918430.712752722,31547993.54874586,18831648.250193257,35496448.90874606,24978758.086352732,28907420.143194865,28692349.927371725,2372156.668940395
2021-08-13,28881270.916948378,33218268.956993036,31316099.100121718,18878856.222417165,35641880.6292669,25387686.085076593,29055843.885498114,28832624.68094534,2379655.520177919
2021-08-16,28691441.197736353,33063708.05853591,30912059.938471645,18787391.833457217,35424060.911687165,25260102.636483066,28868039.312442366,28643290.19586237,2380298.4894061303
2021-08-17,28389032.33968033,32644016.795931123,30465451.68233444,18724429.866731044,35000952.60918986,25064327.186432384,28494009.18756148,28342010.994409457,2358612.8629770856
2021-08-18,28084595.866190564,32260928.07850005,30277682.67859638,18560426.1070239,34570372.23653122,24748306.9541448,28134110.084922843,28038588.656068776,2335831.3639714005
2021-08-19,28160650.17302561,32566111.79133925,30304661.680307016,18650784.032616016,34402760.83084538,24830271.28996728,28213693.95431063,28115927.145523895,2347782.638940384
2021-08-20,28476514.25673938,32996315.628872354,30486262.043196987,18785037.344872583,35025303.99637507,25045533.45043033,28610228.223936412,28430532.58479726,2372721.0325705055
2021-08-23,29029129.04771621,33782422.21122989,31311781.440510258,19007722.911247835,35742998.07409051,25342786.366619237,29224258.05297126,28982244.60823665,2407346.7985336985
2021-08-24,29280676.26563555,33860826.45994574,31446743.12177941,19173896.814369082,35883691.67610439,25709222.23701742,29754487.45416574,29232671.772228844,2414399.1945382617
2021-08-25,29466457.65153887,33973348.13359085,31670149.61468082,19169819.029459,36196783.33907834,25924001.785173114,30065792.148779444,29416604.38903279,2416166.285229931
2021-08-26,29342746.285789914,33773519.60210016,31443983.98564392,18932872.142330736,35932840.618633136,26006389.177257877,30178772.6702195,29291406.896371707,2401954.331682769
2021-08-27,29776907.67032021,34353957.04831277,32043143.32809229,19251426.632928994,36586827.82304263,26184408.56062525,30514140.706115562,29725756.44402507,2426232.5611100956
2021-08-30,29946201.10205185,34698677.624117196,32331109.69296919,19321682.779296067,36640059.89203018,26327110.79697317,30655718.008117985,29895292.26016675,2453294.841154514
2021-08-31,29828728.29007492,34632826.06235843,32195983.09079663,19318863.65263598,36489436.63907572,26172847.78192776,30438937.177186828,29778918.231886927,2449745.0000621784
2021-09-01,29815368.31674512,34629589.3831193,32121259.235580668,19325229.81410247,36738340.66811114,26101120.960276186,30298016.91649163,29765289.95574766,2454313.643398642
2021-09-02,29930635.2952358,34548781.9010713,32382408.127468485,19263806.715986483,36989947.358482584,26243684.86310123,30536594.75299742,29878458.667308558,2453162.808313954
2021-09-03,30041714.156689152,34745799.724505454,32379600.293705527,19339014.06992046,37178640.04351151,26305313.542385496,30698124.457115497,29989513.269736085,2460804.899830829
2021-09-07,29878629.88367432,34755319.540953115,32287563.061569232,19185000.836026825,37095998.870706424,26030488.32403929,30412198.195479095,29827085.66801449,2464404.9441078887
2021-09-08,29700444.00442741,34501855.348498,32113777.058117855,19134665.878010478,36768558.147459924,25883608.449101012,30235722.81449266,29649769.078341953,2455772.452760262
2021-09-09,29603976.485993735,34430908.52143814,32083761.01295988,18915662.276466224,36692527.76143721,25794185.430745933,30238098.20789124,29552387.292092383,2446371.253932775
2021-09-10,29480588.39337423,34067568.0941498,31853215.41062111,18846261.678282894,36672989.18080148,25701039.545621317,30248730.573267963,29428301.286445796,2427458.7777351486
2021-09-13,29464876.173329752,34194185.87632497,31903864.77969147,18805538.455738444,36458081.77449963,25681848.674703836,30260118.76234792,29413276.865987234,2426476.2077588947
2021-09-14,29486339.056690305,34040607.52284373,31877382.54596605,18770849.022013176,36743099.317240246,25727649.09545241,30285412.569442254,29433269.581156608,2418364.171445565
2021-09-15,29761455.161384124,34341410.11996875,32360408.16484719,18907861.157517944,37139911.79103011,25950455.136812113,30441553.141802467,29707538.711745717,2437328.5396200614
2021-09-16,29846568.242378708,34375027.25096758,32575945.23042177,18860385.40659667,37335969.44031609,26090416.650787134,30472282.64664154,29791182.971053906,2439274.795805839
2021-09-17,29448281.484061018,33900446.4245805,32398778.15118361,18659699.7596478,36700545.41217124,25591097.01454926,30053070.522201218,29394861.26047821,2410593.117619307
2021-09-20,28850195.03280572,33169340.542109765,31504245.897261035,18314872.867410038,36012073.94257104,25269039.428600434,29365091.688966285,28797143.3017444,2360084.415043085
2021-09-21,28922630.658763867,33266898.07258847,31675726.108629666,18331409.731720146,36068286.02386493,25294746.665727925,29459101.623888113,28869491.17720802,2362533.6242354573
2021-09-22,29305711.069427654,33697257.1823777,32332300.884076025,18307320.192257423,36653741.65589775,25654699.82864263,29929991.77840838,29249593.589343965,2385917.2544047153
2021-09-23,29717379.116241563,34019147.053271115,32958097.375482608,18523669.853743967,37239971.79574317,25996115.80602282,30345965.70481239,29659743.960249055,2407937.875785039
2021-09-24,29761487.94820849,34150112.2735687,32852634.735432494,18627827.703821,37103116.60803849,26087907.369032655,30445743.282008503,29704751.005266152,2409997.281044644
2021-09-27,29541382.93881925,34042280.244583495,32680351.270102385,18443582.623442587,36334082.11922795,25845585.44632512,30577200.22346853,29486397.170596775,2390367.9893440283
2021-09-28,28539346.244417597,32913576.017173953,31317917.695976447,18019431.612423573,34882002.90841803,25003300.426127363,29587174.10714489,28488105.56559763,2322056.5005371124
2021-09-29,28331869.857296575,32845094.050881818,30803685.394095626,18015860.227112256,34553702.50883551,24893305.618492983,29272716.968565185,28282214.265363578,2319319.42904701
2021-09-30,28296614.43925896,32858301.446492966,30729095.953878652,18011625.23418687,34542484.32980048,24834809.938184064,29201381.83764105,28247299.89779066,2309372.7503561433
2021-10-01,28522461.931726493,33225485.88527487,31061247.510486726,18168339.05427984,34774838.97059662,24936555.110703297,29393039.910918508,28473552.196743842,2325447.5951676597
2021-10-04,27881663.371069387,32508421.758481983,30398168.104440134,17794433.35591507,33595166.85826725,24440368.802459452,28880084.07322334,27834874.022022564,2275179.3151825024
2021-10-05,28244807.28544016,32976441.79978552,30859335.585893262,17901307.958015174,34279985.86637989,24749036.861878373,29153696.855155226,28196075.164744418,2306940.7361383555
2021-10-06,28305288.84128548,33342472.591231156,30895413.889290314,17789012.182735547,34374135.99987932,24841333.642714743,29158374.730643537,28255863.96073259,2321498.431495912
2021-10-07,28644644.699042004,33797740.07947127,31330303.90531684,17949917.632102672,34810030.276513666,25127477.159623098,29474410.86778765,28594373.413338147,2341995.608833365
2021-10-08,28455321.550533324,33528074.1076726,31108418.302801795,17917399.29063646,34320741.98214355,25007487.470891126,29362793.11521063,28406336.422662184,2329987.836090747
2021-10-11,28350736.30581914,33332034.382592272,31129533.32277445,17792571.62257238,34132554.91454505,24929941.3374466,29317213.762382172,28301441.4359809,2313163.167566102
2021-10-12,28255447.12613034,33117278.360159554,30951392.292449135,17771695.244468533,34195828.32916655,24894456.353365447,29078022.58201815,28205863.637581185,2305047.907195037
2021-10-13,28405043.67947086,33421233.551158857,30977544.792784356,17955983.30771041,34220468.900138505,24979211.26494824,29298859.354951166,28356653.968248434,2322732.477975464
2021-10-14,28930806.47689426,34169372.11486416,31580351.611724887,18142953.61843372,34599336.285824016,25635741.368948836,29923057.99717625,28880506.028017275,2366408.9416324263
2021-10-15,29064393.031029537,34324738.960835665,31647493.01146903,18192290.317240912,34910339.05242561,25719312.03464328,30102818.785640802,29013493.881455414,2381265.399673388
2021-10-18,29307975.45468823,34878562.30291794,32028459.90415323,18201844.254518088,35337582.70538624,25804256.50366906,30282095.606520474,29256129.642191492,2405471.164564965
2021-10-19,29485893.974011388,35084145.61149519,32271643.98057456,18310074.914680656,35340132.17629943,25989870.719071947,30579694.079507217,29434119.304455962,2422737.6825258066
2021-10-20,29380983.366690014,35025024.92323646,31991223.065876916,18224287.928121675,34905052.347448565,26077763.849737447,30657535.44485513,29329514.004386745,2419277.500943804
2021-10-21,29480863.466626305,35399184.1680817,31873915.859041583,18225852.635896605,35045627.454980135,26172212.900427595,30824208.865130484,29429230.82869951,2435136.947993339
2021-10-22,29410932.05480616,35042965.580437385,31778000.44355997,18165363.422809158,35179413.99005569,26092600.983219836,30867230.070373997,29358621.817577258,2413988.971573176
2021-10-25,29668065.88406929,35755611.39796815,31726704.6151917,18356142.83344564,35785806.67056008,26140026.243682846,30998480.337691147,29616203.24467401,2439004.43553581
2021-10-26,29681728.521798983,36089484.91879139,31613418.93561425,18486318.909636784,35784686.117912725,26003807.90578515,30854722.23094668,29631704.371115796,2446126.0720183877
2021-10-27,29611330.16499993,36485259.07278056,31797946.682314757,18194923.415976934,35669872.82841835,25853340.016196094,30646276.892432112,29560541.543040935,2452241.4954346577
2021-10-28,30043435.310727928,36872888.06868635,32434820.300082996,18394483.33075152,36177543.510876395,26283332.96055535,31109956.648522723,29990990.59877328,2480503.4320094585
2021-10-29,30170746.359653488,37287186.67950046,32649907.047008976,18336109.43050095,36509270.97654416,26375497.848954834,31028575.947044212,30116964.687873013,2491871.3060550415
2021-11-01,30647605.990854688,37673001.57192661,33280141.500550922,18551818.778689645,37094383.38141706,26763371.980317492,31735980.989837836,30592383.829060737,2500488.137693672
2021-11-02,30898427.765681855,37985449.69121411,33757961.68870844,18642345.494484145,37083205.36866589,27036960.066143923,32106131.146248322,30842783.66857388,2511054.296049255
2021-11-03,31041964.912955474,38453766.41991405,33815002.69827468,18590852.914942328,37151150.610532284,27141281.953719202,32434316.38221706,30985991.44259385,2538096.1570613547
2021-11-04,31570432.43400964,39412817.92223352,34368021.74538911,18784501.662146702,37272207.59949901,27702109.00260679,33269033.902283356,31514009.801594924,2569811.980629247
2021-11-05,31774954.80263924,39491538.74936284,34481955.549594775,19004868.397953335,37529739.67072132,27896200.630356353,33551551.885110807,31718626.14547637,2571877.680477762
2021-11-08,32002980.256282244,39819976.66867345,34894200.31740636,18998695.85079652,37715362.08885454,27965779.557200883,34057246.468150556,31946137.051923685,2568206.8604571004
2021-11-09,31847019.26714702,39327690.00392372,34413813.56544822,19146039.58894586,37057303.96482277,28052307.029573444,34178334.13024888,31792910.636283223,2549956.237254417
2021-11-10,31103602.77527649,38534378.98609025,33600267.47290036,18702569.21466734,35882570.051589936,27394641.08792673,33567319.746762946,31051758.674769178,2513110.630777684
2021-11-11,31460662.171486355,38857589.5737262,33970844.54884753,18759727.722121507,36895608.46003285,27701432.74583183,33801590.7523645,31405695.579884257,2520483.743763559
2021-11-12,31716442.909662515,39336606.45448829,34374304.71266624,18896223.734782513,37063992.5580353,27826479.410830066,34085562.44386882,31661517.973308112,2546804.029949347
2021-11-15,31782473.596439835,39283439.162108466,34286672.9253186,18892240.659170188,36866347.7039256,28319802.157374866,34213221.43627759,31725936.949797034,2545110.9390590144
2021-11-16,32187456.845602643,39610987.352486335,34630701.18548997,18832769.468474098,37928055.613177754,28854900.357762594,34652786.15450148,32126197.721442927,2564078.377764687
2021-11-17,32092934.514885012,39639893.889389955,34426513.210995965,18638674.8593356,37899534.48895844,28741473.719011214,34732048.74797728,32031294.8329115,2563811.241552393
2021-11-18,32476442.19465899,40487981.95580263,34805580.580426216,18497595.44396228,38496995.75201367,29262547.463536445,35140236.502130195,32410446.76445768,2591307.5411785096
2021-11-19,32363066.958980426,40867162.31561719,34440673.118121736,18241481.05105305,38717099.99728708,29092578.55237272,34905411.65846426,32295707.10155442,2605514.5818757904
2021-11-22,31931812.3984925,40273177.72814189,34057887.454566985,17837537.892100014,38006654.005214565,28866788.263611738,34667236.88196587,31864146.99535354,2575273.5344316317
2021-11-23,31892659.193692613,39953162.39063174,33669771.66492556,17931904.41952297,37564074.54134121,29319917.27352393,34748124.93615519,31825032.38786063,2563598.9143215865
2021-11-24,32126849.82518581,40401540.29795153,34070186.04562765,17640088.12704109,38273123.5669504,29629471.559593707,34944573.83323881,32054162.30121606,2573202.921733235
2021-11-26,31280648.75744049,39345273.62134099,33152514.224052683,17282882.37347238,37126536.32891867,28757005.293808293,34092298.18592193,31211480.384631313,2519400.613891298
2021-11-29,32086229.397608206,40563956.903716624,33937307.29286223,17454145.780832916,38475862.453965716,29511109.859703638,34963678.054493815,32012591.65004592,2578144.1740278816
2021-11-30,31478403.55549626,39976319.98180938,33181050.595723238,17070055.122318346,37721248.75055493,28952178.776392642,34376040.98385815,31406117.939855687,2536747.2727158284
2021-12-01,30864457.23560137,39108127.1706401,32531227.741505574,16676031.653491998,36435179.880725995,28626054.434456423,34101471.07745396,30793820.916421942,2496155.3111515087
2021-12-02,31137055.743067946,39252255.203819506,32743606.779743098,16976908.26695178,36760394.53160216,28925487.724580616,34317844.9299751,31066583.505206138,2513926.4709110926
2021-12-03,30607206.071325183,38409431.69915351,31938683.75075758,16761147.170858365,35616240.78800079,28704082.406932704,34140959.74715019,30539217.719686426,2470108.6092934846
2021-12-06,30681920.527799815,38588977.664021604,31759554.9365493,17066041.199937835,35142924.57690224,28825564.806386225,34393968.50587026,30617121.875266526,2491193.7933511026
2021-12-07,31870360.633975435,40027661.58697499,33367441.788605917,17456405.423219666,37174804.1621569,29763446.70248415,35480970.977604106,31799743.805796698,2566576.561929313
2021-12-08,31909750.30042266,40179822.45159224,33218967.4632113,17599423.109240104,37109311.48588738,29833842.46400011,35436069.901007324,31840437.849195495,2577373.7777558747
2021-12-09,31409225.866516978,39485938.007255875,32415748.46205962,17294824.183759052,36373416.64231132,29556452.243599683,35209142.486297674,31340277.20134999,2538893.26695459
2021-12-10,31770437.727295175,39836807.879312,32715567.109925505,17558486.053077966,36810096.07165817,29775169.174879026,35782597.85888095,31701329.25673158,2567570.1858177995
2021-12-13,31243748.590463053,38979525.32921905,31847880.06682575,17543985.293936215,35729457.20485259,29451509.08710583,35410246.18460951,31178203.426090833,2528356.8927514125
2021-12-14,30864214.1288592,38678768.1408939,31255847.424024753,17218962.894389395,35316335.62565525,29173433.69653125,35151314.046729885,30798540.89423244,2502000.5278243087
2021-12-15,31734839.88733641,39976558.601490356,32271906.90098336,17558190.90354965,36282873.39828224,30063872.057762917,36056456.997305386,31666437.73136195,2560905.904953857
2021-12-16,30802668.430770442,38754668.2479262,30965443.809624784,17252392.141141135,34834337.62232203,29262965.40738564,35276543.1892355,30738530.960433684,2493989.0514069865
2021-12-17,30657112.305218134,38533607.74405291,31010910.804458436,17157466.765213,34592290.289429076,28989426.131717768,35204996.56023741,30593748.518881876,2484166.4221756216
2021-12-20,30413547.456118047,38075375.88501644,30532354.57137344,17106223.655636046,34147398.96153522,28889905.883832645,35142290.60631963,30350981.54370047,2456839.9229235263
2021-12-21,31156673.085614413,39117296.0514696,31795087.189947363,17407269.00693458,35267760.804270804,29384533.670297254,35565377.82067472,31091976.096517067,2513222.2445859243
2021-12-22,31561463.56386904,39703171.20889984,32199858.549121547,17497273.182988856,35897454.058810696,29789635.408895265,36042627.81330051,31494441.38561842,2543699.1088243844
2021-12-23,31794357.668873545,40179820.06190012,32404138.77954103,17605707.930227842,36299351.148689196,29920793.14708161,36199714.07746811,31727042.882745486,2563833.1958502997
2021-12-27,32507736.320131715,41092106.19246494,33408924.680026915,17818728.20595086,37433396.84574093,30526719.236252762,36836304.37776414,32436883.55969514,2604596.493054228
2021-12-28,32264091.538264055,40876096.861898534,32769022.149938546,17830452.155706096,37028055.226895764,30380735.95827597,36627476.04517594,32195164.753448647,2592201.986910018
2021-12-29,32346563.2772711,40659628.65357909,32823657.965256568,18047312.955995824,37096721.18043656,30403553.862152167,36784877.54898346,32278404.60753881,2592571.3718104665
2021-12-30,32092875.79891461,40358777.13508181,32496957.143562734,17945975.97344432,36689128.234604515,30192065.46293101,36555339.603707395,32025817.236432415,2582838.402089435
2021-12-31,31986849.078243863,39967746.583156936,32419433.64862985,17904920.79068765,36631111.57989434,30100639.572005905,36519550.23859117,31919383.62508936,2565699.3111723885
2022-01-03,32281160.08487296,40970617.04669588,32392958.225057837,17870899.06441504,37701618.71954815,30188852.61936988,36557458.61199182,32211602.40633037,2594262.9274352114
2022-01-04,31942469.097442973,40162680.46358514,32232060.027451955,17604612.75455784,37476135.68710817,29812769.237006836,36375079.26533805,31871888.17856991,2559355.9008163163
2022-01-05,30877292.365127366,38574347.62781175,30681912.730922088,17078149.306170527,36294732.63950691,29013958.279713996,35459978.22275606,30808059.20519102,2479500.4430008857
2022-01-06,30981174.590894174,38573757.32748277,31033576.148202043,17172565.92586764,36433520.45686911,28984539.172792505,35469993.325927794,30912122.1941577,2478491.159403402
2022-01-07,30431688.817195345,37995914.87698183,30352413.974764362,16981241.305826478,35540684.36658626,28660836.992352463,34674814.31028334,30364897.34484766,2451266.9088394605
2022-01-10,30387060.560624413,38166093.74153922,30498415.00614249,16830002.94459306,35381525.19609733,28721369.088655632,34432741.73063942,30319637.20547744,2454763.169162778
2022-01-11,30885845.13476225,38632556.713092305,30909677.942049973,17240653.131204158,35834473.428553954,29284839.413188044,34987086.80810393,30818094.72699609,2490873.076369791
2022-01-12,31040367.649447367,38977485.87190121,31083386.481960777,17200180.091579933,36159449.845548466,29446834.875218254,35094575.3688411,30971130.300537746,2500459.7352802954
2022-01-13,30350582.437338676,37783579.198718615,30118012.88682519,17015576.691863257,35354554.57641972,28909153.476162214,34385955.00370796,30283499.39529724,2436084.9744938654
2022-01-14,30793625.863353964,38275258.77678381,30772693.582778558,17101528.79211555,35836976.07344195,29573979.708024647,34752596.46713764,30723367.628625415,2454316.713929818
2022-01-18,29802073.164174963,37104388.979377195,29657069.09191761,16756103.96568675,34573418.16474688,28548165.652105775,33507778.125633355,29736338.86260808,2391301.7378745875
2022-01-19,29291709.386825725,36464486.617174596,29141598.020884182,16709835.429391775,33817677.87788312,27928904.14802289,32785500.20240589,29229832.06975854,2365688.9020717028
2022-01-20,28738861.95500627,35653318.85239408,28429870.028499313,16750440.096041642,32885006.504725788,27226016.844106995,32257467.330712438,28682107.294023193,2334029.7298040036
2022-01-21,28131455.573756963,34605144.25950019,27596649.98898808,16483989.593418183,32114917.344167937,26721603.377291627,31920707.581995998,28076069.288408827,2269878.196634053
2022-01-24,28345280.716144852,34655904.51300105,27903919.852213565,16528137.082672661,32722004.5314839,26720597.64044603,32300474.450203344,28288262.346276384,2281068.4404511163
2022-01-25,27705935.306614168,33731210.689864166,27060198.963798337,16254362.55436048,32196679.672943037,25984217.206831496,31704408.686981447,27650712.418632764,2224400.098809693
2022-01-26,27846150.89553637,34205130.079461694,27280817.693664033,16042149.402305597,32629059.58241534,26093814.747384228,31847810.28905816,27788271.19097761,2228116.5162183153
